,Company name,Registered number,"Operating revenue (Turnover)
406,PLADIS FOODS LIMITED,9295357,"2,007,800",FALSE,TRUE,FALSE
407,LEONARDO UK LTD,2426132,"2,006,836",FALSE,TRUE,FALSE
408,RS GROUP PLC,647788,"2,002,700",FALSE,TRUE,FALSE
409,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,2020394,"2,001,671",FALSE,TRUE,FALSE
410,FRESNILLO PLC,6344120,"1,996,967",FALSE,TRUE,FALSE
411,MULLER UK & IRELAND GROUP LLP,OC384928,"1,993,443",FALSE,TRUE,FALSE
412,GLAXOSMITHKLINE INTELLECTUAL PROPERTY LIMITED,8283186,"1,976,546",FALSE,TRUE,FALSE
413,TATA STEEL UK LIMITED,2280000,"1,976,000",FALSE,TRUE,FALSE
414,NATIONAL GRID ELECTRICITY TRANSMISSION PLC,2366977,"1,975,000",FALSE,TRUE,FALSE
415,EY GLOBAL SERVICES LIMITED,5483856,"1,974,272",FALSE,TRUE,FALSE
416,COMPUTACENTER (UK) LIMITED,1584718,"1,971,300",FALSE,TRUE,FALSE
417,BEAZLEY UNDERWRITING LIMITED,4538873,"1,966,161",FALSE,TRUE,FALSE
418,SSE ENERGY SUPPLY LIMITED,3757502,"1,961,500",FALSE,TRUE,FALSE
419,IKEA LIMITED,1986283,"1,954,720",FALSE,TRUE,FALSE
420,GROUP 1 AUTOMOTIVE UK LIMITED,6099813,"1,951,354",FALSE,TRUE,FALSE
421,BLOOR INVESTMENTS LIMITED,8111028,"1,943,908",FALSE,TRUE,FALSE
422,REDROW HOMES LIMITED,1990710,"1,939,900",FALSE,TRUE,FALSE
423,REDROW PLC,2877315,"1,939,000",FALSE,TRUE,FALSE
424,SEFE ENERGY LIMITED,3904624,"1,935,630",FALSE,TRUE,FALSE
425,NEPTUNE ENERGY GROUP LIMITED,10647707,"1,934,619",FALSE,TRUE,TRUE
426,NEPTUNE ENERGY GROUP HOLDINGS LIMITED,10647966,"1,934,619",FALSE,TRUE,TRUE
427,WEIR GROUP PLC(THE),SC002934,"1,933,600",FALSE,TRUE,FALSE
428,MACE LIMITED,2410626,"1,933,017",FALSE,TRUE,TRUE
429,MACE FINANCE LIMITED,8057308,"1,933,017",FALSE,TRUE,TRUE
430,3I GROUP PLC,1142830,"1,931,000",FALSE,TRUE,FALSE
431,OPET INTERNATIONAL LIMITED,3155798,"1,930,414",FALSE,TRUE,FALSE
432,NESTLE UK LTD.,51491,"1,926,450",FALSE,TRUE,FALSE
433,BLOOR HOLDINGS LIMITED,2080245,"1,921,284",FALSE,TRUE,FALSE
434,SALESFORCE UK LIMITED,5094083,"1,921,067",FALSE,TRUE,FALSE
435,NPOWER COMMERCIAL GAS LIMITED,3768856,"1,905,970",FALSE,TRUE,FALSE
436,PUMA ENERGY (UK) LIMITED,9156625,"1,904,524",FALSE,TRUE,FALSE
437,SQUARE INTERNATIONAL HOLDING UK LTD,12070926,"1,903,907",FALSE,TRUE,FALSE
438,PETREDEC (EUROPE) LIMITED,9605998,"1,899,548",FALSE,TRUE,FALSE
439,CRANSWICK PLC,1074383,"1,898,400",FALSE,TRUE,FALSE
440,OCTOPUS ENERGY LIMITED,9263424,"1,897,404",FALSE,TRUE,FALSE
441,SPORTSDIRECT.COM RETAIL LIMITED,3406347,"1,897,160",FALSE,TRUE,FALSE
442,FACEBOOK UK LTD,6331310,"1,893,640",FALSE,TRUE,FALSE
443,TESCO DISTRIBUTION LIMITED,2972724,"1,890,510",FALSE,TRUE,FALSE
444,CRODA INTERNATIONAL PUBLIC LIMITED COMPANY,206132,"1,889,600",FALSE,TRUE,FALSE
445,HIKMA PHARMACEUTICALS PUBLIC LIMITED COMPANY,5557934,"1,886,000",FALSE,TRUE,FALSE
446,MONDELEZ UK LIMITED,203663,"1,885,739",FALSE,TRUE,FALSE
447,KAZ MINERALS SALES LIMITED,6322809,"1,884,604",FALSE,TRUE,FALSE
448,HP INC UK LIMITED,9408979,"1,877,118",FALSE,TRUE,FALSE
449,KUEHNE + NAGEL LIMITED,1722216,"1,875,240",FALSE,TRUE,FALSE
450,RAIZEN TRADING LLP,OC364546,"1,874,016",FALSE,TRUE,FALSE
451,BAKKAVOR GROUP PLC,10986940,"1,871,600",FALSE,TRUE,FALSE
452,HYUNDAI MOTOR UK LIMITED,5446560,"1,866,299",FALSE,TRUE,FALSE
453,IMI PLC,714275,"1,866,000",FALSE,TRUE,FALSE
454,FUJITSU SERVICES HOLDINGS PLC,142200,"1,864,100",FALSE,TRUE,FALSE
455,FERREXPO PLC,5432915,"1,860,395",FALSE,TRUE,FALSE
456,UNILEVER UK LIMITED,334527,"1,854,811",FALSE,TRUE,FALSE
457,"QUALCOMM TECHNOLOGIES INTERNATIONAL, LTD.",3665875,"1,853,228",FALSE,TRUE,FALSE
458,THE SAGE GROUP PLC.,2231246,"1,846,000",FALSE,TRUE,FALSE
459,SHOP DIRECT HOME SHOPPING LIMITED,4663281,"1,845,000",FALSE,TRUE,FALSE
460,NEPTUNE ENERGY GROUP MIDCO LIMITED,10684661,"1,839,613",FALSE,TRUE,FALSE
461,BALL BEVERAGE PACKAGING EUROPE LIMITED,2554348,"1,838,937",FALSE,TRUE,FALSE
462,TRANSPORT TRADING LIMITED,3914810,"1,836,100",FALSE,TRUE,FALSE
463,COBHAM GROUP LIMITED,12110586,"1,831,690",FALSE,TRUE,FALSE
464,CLIFFORD CHANCE LLP,OC323571,"1,828,000",FALSE,TRUE,FALSE
465,SEVERN TRENT PLC,2366619,"1,827,200",FALSE,TRUE,FALSE
466,DELIVEROO PLC,13227665,"1,824,400",FALSE,TRUE,FALSE
467,DIAGEO SCOTLAND LIMITED,SC000750,"1,814,000",FALSE,TRUE,FALSE
468,FORD RETAIL LIMITED,191596,"1,813,596",FALSE,TRUE,FALSE
469,UNITED UTILITIES PLC,2366616,"1,808,000",FALSE,TRUE,TRUE
470,UNITED UTILITIES GROUP PLC,6559020,"1,808,000",FALSE,TRUE,TRUE
471,ANGLO AMERICAN INVESTMENTS (UK) LIMITED,2345060,"1,807,789",FALSE,TRUE,FALSE
472,WOLSELEY GROUP HOLDINGS LIMITED,13134776,"902,600",FALSE,FALSE,FALSE
473,PEUGEOT MOTOR COMPANY PLC,148545,"1,802,648",FALSE,TRUE,FALSE
474,OPENREACH LIMITED,10690039,"1,799,462",FALSE,TRUE,FALSE
475,INFORMA PLC,8860726,"1,798,700",FALSE,TRUE,FALSE
476,UNITED UTILITIES WATER LIMITED,2366678,"1,797,600",FALSE,TRUE,FALSE
477,SK ENERGY EUROPE LIMITED,4138778,"1,797,204",FALSE,TRUE,FALSE
478,REFINITIV LIMITED,145516,"1,789,000",FALSE,TRUE,FALSE
479,MOTT MACDONALD GROUP LIMITED,1110949,"1,781,800",FALSE,TRUE,FALSE
480,HORNSEA 1 LIMITED,7640868,"1,777,596",FALSE,TRUE,FALSE
481,ORACLE CORPORATION UK LIMITED,1782505,"1,776,853",FALSE,TRUE,FALSE
482,CAPGEMINI UK PLC,943935,"1,776,475",FALSE,TRUE,FALSE
483,DB GROUP SERVICES (UK) LIMITED,3077349,"1,774,000",FALSE,TRUE,FALSE
484,VENATOR MATERIALS PLC,10747130,"1,773,828",FALSE,TRUE,FALSE
485,INEOS SALES (UK) LIMITED,7445505,"1,772,185",FALSE,TRUE,FALSE
486,IVC ACQUISITION PIKCO LTD,10510800,"1,771,186",FALSE,TRUE,TRUE
487,IVC ACQUISITION MIDCO LTD,10510862,"1,771,186",FALSE,TRUE,TRUE
488,ALLEN & OVERY LLP,OC306763,"1,770,800",FALSE,TRUE,FALSE
489,LLOYDS PHARMACY LIMITED,758153,"1,761,570",FALSE,TRUE,FALSE
490,MICRON EUROPE LIMITED,2341071,"1,760,437",FALSE,TRUE,FALSE
491,KIA UK LIMITED,4415807,"1,760,429",FALSE,TRUE,FALSE
492,UK POWER NETWORKS HOLDINGS LIMITED,7290590,"1,760,000",FALSE,TRUE,FALSE
493,MCD GLOBAL FRANCHISING LIMITED,10332564,"1,758,337",FALSE,TRUE,FALSE
494,GOVIA THAMESLINK RAILWAY LIMITED,7934306,"1,758,149",FALSE,TRUE,FALSE
495,FINANCIAL & RISK ORGANISATION LIMITED,11273377,"1,757,846",FALSE,TRUE,FALSE
496,TOTALENERGIES E&P UK LIMITED,811900,"1,756,006",FALSE,TRUE,FALSE
497,EVRAZ NORTH AMERICA PLC,8311287,"1,755,477",FALSE,TRUE,FALSE
498,NATIONAL FARMERS UNION MUTUAL INSURANCE SOCIETY LIMITED(THE),111982,"1,755,000",FALSE,TRUE,FALSE
499,B.B. ENERGY TRADING LIMITED,4511776,"1,743,621",FALSE,TRUE,FALSE
500,HOLBUD GROUP LIMITED,8743631,"1,742,349",FALSE,TRUE,FALSE
501,HOLBUD LIMITED,1328840,"1,737,560",FALSE,TRUE,FALSE
502,BIFM UK HOLDINGS LIMITED,11859567,"1,725,064",FALSE,TRUE,FALSE
503,GSR RESOURCES UK LIMITED,12710219,"1,719,395",FALSE,TRUE,FALSE
504,ARUP GROUP LIMITED,1312454,"1,717,100",FALSE,TRUE,FALSE
505,MORGAN STANLEY UK LIMITED,4071123,"1,715,027",FALSE,TRUE,FALSE
506,ERNST & YOUNG (EMEIA) SERVICES LIMITED,6613918,"1,713,961",FALSE,TRUE,FALSE
507,SEVERN TRENT WATER LIMITED,2366686,"1,699,500",FALSE,TRUE,FALSE
508,DRAX ENERGY SOLUTIONS LIMITED,5893966,"1,694,521",FALSE,TRUE,FALSE
509,M&G GROUP REGULATED ENTITY HOLDING COMPANY LIMITED,5996736,"1,692,000",FALSE,TRUE,FALSE
510,ROYALTY PHARMA PLC,12446913,"1,691,388",FALSE,TRUE,FALSE
511,RIVERSTONE CORPORATE CAPITAL LIMITED,3655017,"1,688,760",FALSE,TRUE,FALSE
512,BAE SYSTEMS MARINE LIMITED,229770,"1,688,511",FALSE,TRUE,FALSE
513,SIGNATURE AVIATION LIMITED,53688,"1,688,387",FALSE,TRUE,FALSE
514,ABRDN PLC,SC286832,"1,685,000",FALSE,TRUE,FALSE
515,ILLUMINA CAMBRIDGE LIMITED,3625145,"1,679,064",FALSE,TRUE,FALSE
516,EXXONMOBIL MARINE LIMITED,3898950,"1,675,762",FALSE,TRUE,FALSE
517,NATIONAL GRID ELECTRICITY DISTRIBUTION PLC,9223384,"1,671,200",FALSE,TRUE,FALSE
518,YAZAKI EUROPE LIMITED,1490660,"1,666,539",FALSE,TRUE,FALSE
519,LOOKERS MOTOR GROUP LIMITED,143470,"1,662,976",FALSE,TRUE,FALSE
520,AO WORLD PLC,5525751,"1,660,900",FALSE,TRUE,FALSE
521,WOLSELEY UK LIMITED,636445,"1,660,830",FALSE,TRUE,FALSE
522,EDF ENERGY NUCLEAR GENERATION LIMITED,3076445,"1,660,000",FALSE,TRUE,FALSE
523,LINKLATERS LLP,OC326345,"1,653,800",FALSE,TRUE,FALSE
524,SHELL INTERNATIONAL PETROLEUM COMPANY LIMITED,621148,"1,649,700",FALSE,TRUE,FALSE
525,PAGEGROUP PLC,3310225,"1,643,740",FALSE,FALSE,FALSE
526,VESUVIUS PLC,8217766,"1,642,900",FALSE,FALSE,FALSE
527,PRIVATE OIL HOLDINGS OMAN LIMITED,329973,"1,640,904",FALSE,FALSE,FALSE
528,FRESHFIELDS BRUCKHAUS DERINGER LLP,OC334789,"1,635,100",FALSE,FALSE,FALSE
529,SYTNER LIMITED,813696,"1,634,546",FALSE,FALSE,FALSE
530,BESTWAY WHOLESALE LIMITED,1207120,"1,627,876",FALSE,FALSE,FALSE
531,HALCYON TOPCO LIMITED,7672785,"2,305,478",FALSE,TRUE,FALSE
532,DFT OLR HOLDINGS LIMITED,7141122,"1,621,098",FALSE,FALSE,FALSE
533,REASSURE MIDCO LIMITED,2970583,"1,620,900",FALSE,FALSE,FALSE
534,TESLA MOTORS LIMITED,4384008,"1,620,633",FALSE,FALSE,FALSE
535,CANADA LIFE LIMITED,973271,"1,614,500",FALSE,FALSE,FALSE
536,ELEMENT UK TOPCO LIMITED,10664545,"1,604,900",FALSE,FALSE,FALSE
537,AMAZON ONLINE UK LIMITED,8725411,"1,601,963",FALSE,FALSE,FALSE
538,BAKKAVOR FOODS LIMITED,1060806,"1,592,425",FALSE,FALSE,FALSE
539,GLAXOSMITHKLINE INTELLECTUAL PROPERTY DEVELOPMENT LIMITED,8283222,"1,590,336",FALSE,FALSE,FALSE
540,CONTOURGLOBAL LIMITED,10982736,"1,589,761",FALSE,FALSE,FALSE
541,LANCASTER PUBLIC LIMITED COMPANY,1538570,"1,585,959",FALSE,FALSE,TRUE
542,JARDINE MOTORS GROUP UK LIMITED,2470318,"1,585,959",FALSE,FALSE,TRUE
543,MOY PARK HOLDINGS (EUROPE) LIMITED,NI070325,"1,577,952",FALSE,FALSE,FALSE
544,BP EXPLORATION (AZERBAIJAN) LIMITED,2160234,"1,571,165",FALSE,FALSE,FALSE
545,ROTHESAY LIFE PLC,6127279,"1,569,000",FALSE,FALSE,TRUE
546,ROTHESAY LIMITED,8668809,"1,569,000",FALSE,FALSE,TRUE
547,PRINCES LIMITED,2328824,"1,558,575",FALSE,FALSE,FALSE
548,VISTRY HOMES LIMITED,397634,"1,556,526",FALSE,FALSE,FALSE
549,AXA PPP HEALTHCARE LIMITED,3148119,"1,553,000",FALSE,FALSE,FALSE
550,E.ON UK PLC,2366970,"1,552,000",FALSE,FALSE,FALSE
551,ADMIRAL GROUP PLC,3849958,"1,550,000",FALSE,FALSE,FALSE
552,DHL INTERNATIONAL (UK) LIMITED,1184988,"1,549,071",FALSE,FALSE,FALSE
553,DELOITTE GLOBAL SERVICES HOLDINGS LIMITED,7249312,"1,546,580",FALSE,FALSE,TRUE
554,DELOITTE GLOBAL SERVICES LIMITED,7249753,"1,546,580",FALSE,FALSE,TRUE
555,POUNDLAND LIMITED,2495645,"1,544,694",FALSE,FALSE,FALSE
556,BIFM UK INTERMEDIATE LIMITED,11860021,"1,544,512",FALSE,FALSE,FALSE
557,MOY PARK LIMITED,NI004842,"1,529,114",FALSE,FALSE,FALSE
558,WATES GROUP LIMITED,1824828,"1,522,251",FALSE,FALSE,FALSE
559,LAING O'ROURKE PLC.,4222545,"1,515,400",FALSE,FALSE,FALSE
560,ATLASSIAN CORPORATION LIMITED,8776021,"1,513,096",FALSE,FALSE,FALSE
561,PTT INTERNATIONAL TRADING LONDON LTD,10443326,"1,511,748",FALSE,FALSE,FALSE
562,CONVATEC GROUP PLC,10361298,"1,505,836",FALSE,FALSE,FALSE
563,CHESNARA PLC,4947166,"1,505,696",FALSE,FALSE,FALSE
564,GXO LOGISTICS UK LIMITED,SC037270,"1,504,963",FALSE,FALSE,FALSE
565,MCDONALD'S RESTAURANTS LIMITED,1002769,"1,500,141",FALSE,FALSE,FALSE
566,TERRACE SP HOLDINGS LIMITED,4175692,"1,499,250",FALSE,FALSE,FALSE
567,ARM LIMITED,2557590,"1,497,914",FALSE,FALSE,FALSE
568,WATES CONSTRUCTION LIMITED,1977948,"1,495,697",FALSE,FALSE,FALSE
569,INGRAM MICRO (UK) LIMITED,1609968,"1,494,394",FALSE,FALSE,FALSE
570,MEGGITT PLC,432989,"1,489,200",FALSE,FALSE,FALSE
571,THE ARTS COUNCIL OF ENGLAND,CHA1036733,"1,488,655",FALSE,FALSE,FALSE
572,E D & F MAN SUGAR LIMITED,489204,"1,488,195",FALSE,FALSE,FALSE
573,DPDGROUP UK LTD,732993,"1,488,027",FALSE,FALSE,FALSE
574,EVANS HALSHAW LIMITED,1994002,"1,480,861",FALSE,FALSE,FALSE
575,RECKITT BENCKISER HEALTH LIMITED,11069293,"1,479,032",FALSE,FALSE,FALSE
576,BP EXPLORATION OPERATING COMPANY LIMITED,305943,"1,476,797",FALSE,FALSE,FALSE
577,TALKTALK TELECOM GROUP LIMITED,7105891,"1,353,000",FALSE,FALSE,FALSE
578,SKY TELECOMMUNICATIONS SERVICES LIMITED,2883980,"1,461,000",FALSE,FALSE,FALSE
579,EASYJET PLC,3959649,"1,458,000",FALSE,FALSE,FALSE
580,ZEBRA TECHNOLOGIES EUROPE LIMITED,2881068,"1,456,827",FALSE,FALSE,FALSE
581,KIER CONSTRUCTION LIMITED,2099533,"1,453,191",FALSE,FALSE,FALSE
582,HERMES PARCELNET LIMITED,3900782,"1,449,910",FALSE,FALSE,FALSE
583,NEO ENERGY HOLDING LIMITED,12201991,"1,449,416",FALSE,FALSE,FALSE
584,THE HUT.COM LIMITED,5016010,"1,448,705",FALSE,FALSE,FALSE
585,UNILEVER U.K. CENTRAL RESOURCES LIMITED,29140,"1,441,681",FALSE,FALSE,FALSE
586,RENEWI PLC,SC077438,"1,441,362",FALSE,FALSE,FALSE
587,"WORLD FUEL SERVICES EUROPE, LTD.",4846814,"1,440,981",FALSE,FALSE,FALSE
588,NES FIRCROFT LIMITED,12706788,"1,440,874",FALSE,FALSE,FALSE
589,CARNIVAL PLC,4039524,"1,440,000",FALSE,FALSE,FALSE
590,FRONTIER AGRICULTURE LIMITED,5288567,"1,438,303",FALSE,FALSE,FALSE
591,COMPASS CONTRACT SERVICES (U.K.) LIMITED,2114954,"1,435,774",FALSE,FALSE,FALSE
592,PRAX PETROLEUM LIMITED,4595500,"1,429,469",FALSE,FALSE,FALSE
593,PPD GLOBAL LTD,1564604,"1,426,060",FALSE,FALSE,FALSE
594,NISSAN MOTOR (GB) LIMITED,2514418,"1,421,281",FALSE,FALSE,FALSE
595,ASTELLAS PHARMA EUROPE LTD.,2486792,"1,419,696",FALSE,FALSE,FALSE
596,CITY FACILITIES MANAGEMENT HOLDINGS LIMITED,SC199503,"1,419,683",FALSE,FALSE,FALSE
597,WESTON IMPORTERS LTD.,SC302951,"1,418,169",FALSE,FALSE,FALSE
598,MORGAN SINDALL CONSTRUCTION & INFRASTRUCTURE LTD,4273754,"1,416,470",FALSE,FALSE,FALSE
599,EBAY (UK) LIMITED,3726028,"1,416,264",FALSE,FALSE,FALSE
600,EDMUNDSON ELECTRICAL LIMITED,2667012,"1,415,490",FALSE,FALSE,FALSE
